Time_Series,AUSTRALIAN_DOLLAR/US$,EURO/US$,UK_POUND/US$,CANADIAN_DOLLAR/US$,US$
2017-08-22,1.2637,0.8502,0.7792,1.2559,1.0000
2017-08-23,1.2669,0.8473,0.7820,1.2558,1.0000
2017-08-24,1.2650,0.8474,0.7811,1.2528,1.0000
2017-08-25,1.2612,0.8422,0.7768,1.2494,1.0000
2017-08-28,1.2569,0.8352,0.7736,1.2492,1.0000
2017-08-29,1.2542,0.8316,0.7730,1.2517,1.0000
2017-08-30,1.2650,0.8384,0.7732,1.2608,1.0000
2017-08-31,1.2607,0.8408,0.7759,1.2515,1.0000
2017-09-01,1.2531,0.8419,0.7709,1.2372,1.0000
2017-09-05,1.2484,0.8396,0.7685,1.2355,1.0000
2017-09-06,1.2475,0.8373,0.7649,1.221,1.0000
2017-09-07,1.2441,0.8314,0.7637,1.2132,1.0000
2017-09-08,1.2390,0.8305,0.7569,1.2131,1.0000
2017-09-11,1.2463,0.8358,0.7591,1.2136,1.0000
2017-09-12,1.2435,0.8356,0.7530,1.2154,1.0000
2017-09-13,1.2520,0.8405,0.7565,1.2192,1.0000
2017-09-14,1.2531,0.8413,0.7464,1.2207,1.0000
2017-09-15,1.2489,0.8362,0.7365,1.2183,1.0000
2017-09-18,1.2553,0.8377,0.7416,1.2231,1.0000
2017-09-19,1.2478,0.8347,0.7398,1.2262,1.0000
2017-09-20,1.2392,0.8335,0.7372,1.2267,1.0000
2017-09-21,1.2594,0.8371,0.7366,1.2328,1.0000
2017-09-22,1.2539,0.8355,0.7390,1.2305,1.0000
2017-09-25,1.2599,0.8437,0.7431,1.2347,1.0000
2017-09-26,1.2690,0.8495,0.7450,1.2379,1.0000
2017-09-27,1.2713,0.8513,0.7462,1.2402,1.0000
2017-09-28,1.2770,0.8492,0.7443,1.2473,1.0000
2017-09-29,1.2755,0.8465,0.7462,1.2509,1.0000
2017-10-02,1.2780,0.8514,0.7537,1.2507,1.0000
2017-10-03,1.2775,0.8504,0.7547,1.2498,1.0000
2017-10-04,1.2729,0.8503,0.7537,1.2479,1.0000
2017-10-05,1.2821,0.8543,0.7615,1.2548,1.0000
2017-10-06,1.2878,0.8524,0.7655,1.2543,1.0000
2017-10-10,1.2840,0.8472,0.7567,1.2495,1.0000
2017-10-11,1.2852,0.8441,0.7570,1.2511,1.0000
2017-10-12,1.2776,0.8446,0.7591,1.247,1.0000
2017-10-13,1.2682,0.8448,0.7517,1.2494,1.0000
2017-10-16,1.2724,0.8467,0.7527,1.2531,1.0000
2017-10-17,1.2767,0.8508,0.7586,1.2567,1.0000
2017-10-18,1.2758,0.8493,0.7586,1.2473,1.0000
2017-10-19,1.2694,0.8445,0.7587,1.2487,1.0000
2017-10-20,1.2801,0.8496,0.7588,1.2618,1.0000
2017-10-23,1.2809,0.8502,0.7575,1.2644,1.0000
2017-10-24,1.2853,0.8499,0.7620,1.266,1.0000
2017-10-25,1.2997,0.8473,0.7546,1.2799,1.0000
2017-10-26,1.3007,0.8547,0.7587,1.2821,1.0000
2017-10-27,1.3055,0.8636,0.7629,1.2871,1.0000
2017-10-30,1.3024,0.8601,0.7579,1.2835,1.0000
2017-10-31,1.3041,0.8585,0.7530,1.2894,1.0000
2017-11-01,1.3028,0.8607,0.7543,1.289,1.0000
2017-11-02,1.2950,0.8568,0.7652,1.2808,1.0000
2017-11-03,1.3072,0.8609,0.7653,1.2769,1.0000
2017-11-06,1.3033,0.8621,0.7607,1.274,1.0000
2017-11-07,1.3094,0.8638,0.7603,1.2791,1.0000
2017-11-08,1.3026,0.8627,0.7629,1.2727,1.0000
2017-11-09,1.3041,0.8585,0.7614,1.2693,1.0000
2017-11-13,1.3120,0.8579,0.7633,1.2735,1.0000
2017-11-14,1.3110,0.8501,0.7617,1.2731,1.0000
2017-11-15,1.3200,0.8479,0.7596,1.2783,1.0000
2017-11-16,1.3175,0.8495,0.7577,1.2736,1.0000
2017-11-17,1.3222,0.8475,0.7563,1.2785,1.0000
2017-11-20,1.3243,0.8517,0.7552,1.2795,1.0000
2017-11-21,1.3189,0.8517,0.7557,1.2768,1.0000
2017-11-22,1.3173,0.8482,0.7524,1.2728,1.0000
2017-11-24,1.3125,0.8378,0.7499,1.2705,1.0000
2017-11-27,1.3149,0.8396,0.7500,1.2745,1.0000
2017-11-28,1.3129,0.8419,0.7558,1.2804,1.0000
2017-11-29,1.3207,0.8433,0.7443,1.285,1.0000
2017-11-30,1.3207,0.8405,0.7404,1.2884,1.0000
2017-12-01,1.3116,0.8396,0.7405,1.2705,1.0000
2017-12-04,1.3161,0.8440,0.7427,1.2696,1.0000
2017-12-05,1.3148,0.8460,0.7435,1.269,1.0000
2017-12-06,1.3219,0.8483,0.7473,1.2788,1.0000
2017-12-07,1.3287,0.8482,0.7445,1.2832,1.0000
2017-12-08,1.3321,0.8503,0.7481,1.2867,1.0000
2017-12-11,1.3263,0.8473,0.7483,1.2845,1.0000
2017-12-12,1.3245,0.8529,0.7506,1.2884,1.0000
2017-12-13,1.3149,0.8502,0.7482,1.2872,1.0000
2017-12-14,1.3034,0.8490,0.7440,1.2849,1.0000
2017-12-15,1.3079,0.8490,0.7510,1.2846,1.0000
2017-12-18,1.3029,0.8472,0.7464,1.2856,1.0000
2017-12-19,1.3068,0.8459,0.7487,1.29,1.0000
2017-12-20,1.3033,0.8417,0.7458,1.2846,1.0000
2017-12-21,1.2982,0.8423,0.7478,1.2717,1.0000
2017-12-22,1.2965,0.8447,0.7474,1.2748,1.0000
2017-12-26,1.2940,0.8427,0.7480,1.2685,1.0000
2017-12-27,1.2867,0.8402,0.7461,1.2645,1.0000
2017-12-28,1.2832,0.8367,0.7435,1.2586,1.0000
2017-12-29,1.2796,0.8318,0.7392,1.2517,1.0000
2018-01-02,1.2781,0.8299,0.7355,1.2507,1.0000
2018-01-03,1.2755,0.8313,0.7395,1.2534,1.0000
2018-01-04,1.2729,0.8289,0.7386,1.2522,1.0000
2018-01-05,1.2724,0.8306,0.7374,1.2396,1.0000
2018-01-08,1.2758,0.8352,0.7371,1.2424,1.0000
2018-01-09,1.2784,0.8388,0.7398,1.2457,1.0000
2018-01-10,1.2753,0.8363,0.7400,1.2485,1.0000
2018-01-11,1.2682,0.8309,0.7384,1.2526,1.0000
2018-01-12,1.2681,0.8244,0.7305,1.2517,1.0000
2018-01-16,1.2566,0.8167,0.7260,1.2422,1.0000
2018-01-17,1.2528,0.8177,0.7234,1.2443,1.0000
2018-01-18,1.2511,0.8171,0.7200,1.2442,1.0000
2018-01-19,1.2498,0.8171,0.7217,1.2456,1.0000
2018-01-22,1.2494,0.8177,0.7172,1.246,1.0000
2018-01-23,1.2525,0.8145,0.7159,1.2455,1.0000
2018-01-24,1.2398,0.8071,0.7043,1.2357,1.0000
2018-01-25,1.2362,0.8008,0.7011,1.2315,1.0000
2018-01-26,1.2338,0.8050,0.7053,1.232,1.0000
2018-01-29,1.2362,0.8096,0.7121,1.2339,1.0000
2018-01-30,1.2382,0.8071,0.7080,1.234,1.0000
2018-01-31,1.2393,0.8046,0.7047,1.2293,1.0000
2018-02-01,1.2456,0.8012,0.7019,1.228,1.0000
2018-02-02,1.2612,0.8035,0.7079,1.2393,1.0000
2018-02-05,1.2617,0.8053,0.7132,1.2483,1.0000
2018-02-06,1.2695,0.8077,0.7168,1.2537,1.0000
2018-02-07,1.2752,0.8143,0.7204,1.2545,1.0000
2018-02-08,1.2839,0.8171,0.7186,1.2603,1.0000
2018-02-09,1.2806,0.8179,0.7250,1.2599,1.0000
2018-02-12,1.2762,0.8152,0.7236,1.2612,1.0000
2018-02-13,1.2728,0.8089,0.7198,1.26,1.0000
2018-02-14,1.2702,0.8067,0.7166,1.2564,1.0000
2018-02-15,1.2639,0.8012,0.7112,1.2517,1.0000
2018-02-16,1.2618,0.8037,0.7115,1.2532,1.0000
2018-02-20,1.2653,0.8098,0.7132,1.2624,1.0000
2018-02-21,1.2767,0.8121,0.7171,1.2678,1.0000
2018-02-22,1.2739,0.8113,0.7174,1.2705,1.0000
2018-02-23,1.2776,0.8131,0.7154,1.2659,1.0000
2018-02-26,1.2750,0.8133,0.7167,1.2691,1.0000
2018-02-27,1.2814,0.8171,0.7191,1.2748,1.0000
2018-02-28,1.2819,0.8189,0.7250,1.2806,1.0000
2018-03-01,1.2883,0.8186,0.7270,1.284,1.0000
2018-03-02,1.2897,0.8121,0.7263,1.2882,1.0000
2018-03-05,1.2888,0.8110,0.7217,1.2982,1.0000
2018-03-06,1.2784,0.8055,0.7201,1.2892,1.0000
2018-03-07,1.2827,0.8066,0.7200,1.2993,1.0000
2018-03-08,1.2842,0.8121,0.7234,1.2936,1.0000
2018-03-09,1.2740,0.8113,0.7213,1.2822,1.0000
2018-03-12,1.2716,0.8118,0.7195,1.2835,1.0000
2018-03-13,1.2689,0.8066,0.7149,1.2925,1.0000
2018-03-14,1.2695,0.8089,0.7171,1.2946,1.0000
2018-03-15,1.2794,0.8116,0.7168,1.3053,1.0000
2018-03-16,1.2932,0.8143,0.7184,1.3096,1.0000
2018-03-19,1.2979,0.8111,0.7127,1.3089,1.0000
2018-03-20,1.3002,0.8149,0.7136,1.3083,1.0000
2018-03-21,1.2974,0.8151,0.7110,1.2957,1.0000
2018-03-22,1.2994,0.8123,0.7093,1.293,1.0000
2018-03-23,1.2952,0.8091,0.7067,1.287,1.0000
2018-03-26,1.2942,0.8039,0.7024,1.2866,1.0000
2018-03-27,1.2958,0.8058,0.7062,1.2841,1.0000
2018-03-28,1.3019,0.8097,0.7087,1.2886,1.0000
2018-03-29,1.3034,0.8132,0.7128,1.2901,1.0000
2018-03-30,1.3004,0.8117,0.7129,1.2891,1.0000
2018-04-02,1.3058,0.8138,0.7127,1.2918,1.0000
2018-04-03,1.3031,0.8156,0.7108,1.28,1.0000
2018-04-04,1.2985,0.8135,0.7104,1.2801,1.0000
2018-04-05,1.3007,0.8177,0.7147,1.2777,1.0000
2018-04-06,1.3014,0.8147,0.7098,1.2763,1.0000
2018-04-09,1.2974,0.8117,0.7074,1.27,1.0000
2018-04-10,1.2883,0.8105,0.7062,1.2609,1.0000
2018-04-11,1.2878,0.8075,0.7045,1.2581,1.0000
2018-04-12,1.2892,0.8117,0.7020,1.2583,1.0000
2018-04-13,1.2873,0.8116,0.7015,1.2604,1.0000
2018-04-16,1.2858,0.8082,0.6977,1.258,1.0000
2018-04-17,1.2873,0.8100,0.6993,1.2548,1.0000
2018-04-18,1.2847,0.8078,0.7029,1.2636,1.0000
2018-04-19,1.2902,0.8106,0.7046,1.2638,1.0000
2018-04-20,1.3036,0.8142,0.7126,1.274,1.0000
2018-04-23,1.3134,0.8186,0.7167,1.2845,1.0000
2018-04-24,1.3161,0.8179,0.7156,1.2823,1.0000
2018-04-25,1.3229,0.8212,0.7173,1.2871,1.0000
2018-04-26,1.3228,0.8256,0.7180,1.2867,1.0000
2018-04-27,1.3217,0.8259,0.7254,1.2862,1.0000
2018-04-30,1.3257,0.8282,0.7272,1.2818,1.0000
2018-05-01,1.3355,0.8333,0.7347,1.2873,1.0000
2018-05-02,1.3332,0.8356,0.7348,1.2848,1.0000
2018-05-03,1.3310,0.8354,0.7370,1.2878,1.0000
2018-05-04,1.3273,0.8371,0.7388,1.2848,1.0000
2018-05-07,1.3287,0.8384,0.7371,1.285,1.0000
2018-05-08,1.3432,0.8430,0.7396,1.2967,1.0000
2018-05-09,1.3412,0.8437,0.7371,1.2852,1.0000
2018-05-10,1.3307,0.8406,0.7415,1.2787,1.0000
2018-05-11,1.3256,0.8368,0.7381,1.2781,1.0000
2018-05-14,1.3238,0.8350,0.7356,1.2761,1.0000
2018-05-15,1.3374,0.8429,0.7401,1.2868,1.0000
2018-05-16,1.3326,0.8483,0.7419,1.2828,1.0000
2018-05-17,1.3319,0.8476,0.7404,1.2815,1.0000
2018-05-18,1.3314,0.8493,0.7421,1.2892,1.0000
2018-05-21,1.3219,0.8498,0.7453,1.2835,1.0000
2018-05-22,1.3167,0.8487,0.7438,1.2775,1.0000
2018-05-23,1.3273,0.8552,0.7496,1.2882,1.0000
2018-05-24,1.3215,0.8526,0.7472,1.2907,1.0000
2018-05-25,1.3231,0.8572,0.7507,1.2972,1.0000
2018-05-29,1.3308,0.8657,0.7543,1.3027,1.0000
2018-05-30,1.3203,0.8573,0.7521,1.2842,1.0000
2018-05-31,1.3210,0.8569,0.7525,1.297,1.0000
2018-06-01,1.3217,0.8562,0.7486,1.2948,1.0000
2018-06-04,1.3075,0.8550,0.7511,1.2922,1.0000
2018-06-05,1.3148,0.8568,0.7485,1.3008,1.0000
2018-06-06,1.3026,0.8490,0.7447,1.2907,1.0000
2018-06-07,1.3106,0.8464,0.7448,1.2988,1.0000
2018-06-08,1.3156,0.8494,0.7459,1.2956,1.0000
2018-06-11,1.3130,0.8473,0.7470,1.298,1.0000
2018-06-12,1.3146,0.8480,0.7454,1.2987,1.0000
2018-06-13,1.3151,0.8486,0.7475,1.2963,1.0000
2018-06-14,1.3308,0.8595,0.7500,1.307,1.0000
2018-06-15,1.3414,0.8609,0.7528,1.3167,1.0000
2018-06-18,1.3479,0.8616,0.7549,1.3229,1.0000
2018-06-19,1.3539,0.8638,0.7592,1.3263,1.0000
2018-06-20,1.3537,0.8627,0.7568,1.3291,1.0000
2018-06-21,1.3561,0.8621,0.7547,1.3319,1.0000
2018-06-22,1.3470,0.8598,0.7543,1.3318,1.0000
2018-06-25,1.3503,0.8551,0.7534,1.3313,1.0000
2018-06-26,1.3510,0.8565,0.7551,1.3293,1.0000
2018-06-27,1.3563,0.8630,0.7611,1.33,1.0000
2018-06-28,1.3596,0.8634,0.7637,1.3253,1.0000
2018-06-29,1.3515,0.8564,0.7577,1.314,1.0000
2018-07-02,1.3657,0.8618,0.7614,1.3213,1.0000
2018-07-03,1.3541,0.8581,0.7591,1.315,1.0000
2018-07-05,1.3535,0.8549,0.7560,1.3121,1.0000
2018-07-06,1.3475,0.8519,0.7540,1.309,1.0000
2018-07-09,1.3394,0.8515,0.7575,1.3111,1.0000
2018-07-10,1.3398,0.8527,0.7538,1.312,1.0000
2018-07-11,1.3514,0.8531,0.7552,1.3127,1.0000
2018-07-12,1.3481,0.8553,0.7554,1.3158,1.0000
2018-07-13,1.3495,0.8571,0.7567,1.3168,1.0000
2018-07-16,1.3484,0.8540,0.7555,1.3131,1.0000
2018-07-17,1.3528,0.8573,0.7598,1.3198,1.0000
2018-07-18,1.3528,0.8587,0.7663,1.3203,1.0000
2018-07-19,1.3639,0.8618,0.7700,1.3271,1.0000
2018-07-20,1.3495,0.8541,0.7625,1.3155,1.0000
2018-07-23,1.3545,0.8546,0.7631,1.315,1.0000
2018-07-24,1.3484,0.8559,0.7613,1.3165,1.0000
2018-07-25,1.3492,0.8564,0.7605,1.3104,1.0000
2018-07-26,1.3543,0.8581,0.7623,1.308,1.0000
2018-07-27,1.3495,0.8576,0.7623,1.3057,1.0000
2018-07-30,1.3499,0.8534,0.7610,1.3013,1.0000
2018-07-31,1.3444,0.8543,0.7619,1.3017,1.0000
2018-08-01,1.3510,0.8572,0.7622,1.3006,1.0000
2018-08-02,1.3552,0.8612,0.7672,1.3004,1.0000
2018-08-03,1.3503,0.8623,0.7680,1.2975,1.0000
2018-08-06,1.3526,0.8648,0.7724,1.2997,1.0000
2018-08-07,1.3463,0.8623,0.7718,1.3017,1.0000
2018-08-08,1.3477,0.8622,0.7764,1.3061,1.0000
2018-08-09,1.3524,0.8646,0.7770,1.3046,1.0000
2018-08-10,1.3702,0.8773,0.7831,1.3126,1.0000
2018-08-13,1.3755,0.8775,0.7839,1.3138,1.0000
2018-08-14,1.3812,0.8810,0.7851,1.3107,1.0000
2018-08-15,1.3826,0.8825,0.7883,1.3155,1.0000
2018-08-16,1.3744,0.8781,0.7860,1.3144,1.0000
2018-08-17,1.3732,0.8764,0.7852,1.308,1.0000
2018-08-20,1.3684,0.8743,0.7834,1.3085,1.0000
2018-08-21,1.3602,0.8670,0.7776,1.3048,1.0000
2018-08-22,1.3602,0.8624,0.7746,1.3014,1.0000
2018-08-23,1.3767,0.8645,0.7794,1.3057,1.0000
2018-08-24,1.3639,0.8602,0.7777,1.3022,1.0000
2018-08-27,1.3613,0.8565,0.7757,1.2966,1.0000
2018-08-28,1.3602,0.8532,0.7760,1.2925,1.0000
2018-08-29,1.3714,0.8548,0.7689,1.2941,1.0000
2018-08-30,1.3770,0.8587,0.7694,1.2991,1.0000
2018-08-31,1.3904,0.8624,0.7714,1.3072,1.0000
2018-09-04,1.3939,0.8646,0.7792,1.3182,1.0000
2018-09-05,1.3910,0.8606,0.7750,1.3191,1.0000
2018-09-06,1.3893,0.8603,0.7732,1.3212,1.0000
2018-09-07,1.4015,0.8642,0.7732,1.317,1.0000
2018-09-10,1.4049,0.8618,0.7677,1.3159,1.0000
2018-09-11,1.4071,0.8627,0.7683,1.3131,1.0000
2018-09-12,1.3965,0.8601,0.7675,1.3005,1.0000
2018-09-13,1.3904,0.8568,0.7631,1.3005,1.0000
2018-09-14,1.3931,0.8579,0.7643,1.3029,1.0000
2018-09-17,1.3916,0.8557,0.7607,1.3017,1.0000
2018-09-18,1.3850,0.8552,0.7600,1.2977,1.0000
2018-09-19,1.3749,0.8558,0.7598,1.2939,1.0000
2018-09-20,1.3744,0.8515,0.7555,1.2918,1.0000
2018-09-21,1.3740,0.8519,0.7653,1.2912,1.0000
2018-09-24,1.3768,0.8494,0.7617,1.2934,1.0000
2018-09-25,1.3791,0.8496,0.7598,1.2944,1.0000
2018-09-26,1.3774,0.8505,0.7586,1.2963,1.0000
2018-09-27,1.3854,0.8569,0.7631,1.3036,1.0000
2018-09-28,1.3816,0.8604,0.7661,1.2922,1.0000
2018-10-01,1.3845,0.8645,0.7673,1.2799,1.0000
2018-10-02,1.3891,0.8651,0.7702,1.2815,1.0000
2018-10-03,1.4010,0.8677,0.7696,1.2826,1.0000
2018-10-04,1.4128,0.8690,0.7684,1.2903,1.0000
2018-10-05,1.4188,0.8694,0.7633,1.2948,1.0000
2018-10-09,1.4100,0.8709,0.7611,1.2959,1.0000
2018-10-10,1.4085,0.8665,0.7572,1.2985,1.0000
2018-10-11,1.4061,0.8647,0.7580,1.3037,1.0000
2018-10-12,1.4053,0.8651,0.7602,1.3023,1.0000
2018-10-15,1.4002,0.8625,0.7594,1.2966,1.0000
2018-10-16,1.4006,0.8626,0.7570,1.2935,1.0000
2018-10-17,1.4025,0.8666,0.7612,1.2985,1.0000
2018-10-18,1.4049,0.8700,0.7656,1.3059,1.0000
2018-10-19,1.4021,0.8686,0.7666,1.3101,1.0000
2018-10-22,1.4112,0.8721,0.7708,1.3104,1.0000
2018-10-23,1.4136,0.8711,0.7703,1.3101,1.0000
2018-10-24,1.4140,0.8780,0.7753,1.2994,1.0000
2018-10-25,1.4116,0.8792,0.7796,1.3066,1.0000
2018-10-26,1.4108,0.8781,0.7797,1.31,1.0000
2018-10-29,1.4136,0.8780,0.7808,1.3129,1.0000
2018-10-30,1.4061,0.8800,0.7855,1.3133,1.0000
2018-10-31,1.4104,0.8825,0.7825,1.3129,1.0000
2018-11-01,1.3910,0.8775,0.7708,1.3108,1.0000
2018-11-02,1.3891,0.8789,0.7713,1.3108,1.0000
2018-11-05,1.3893,0.8777,0.7680,1.3098,1.0000
2018-11-06,1.3848,0.8763,0.7648,1.3132,1.0000
2018-11-07,1.3732,0.8727,0.7608,1.3108,1.0000
2018-11-08,1.3725,0.8760,0.7624,1.3115,1.0000
2018-11-09,1.3839,0.8830,0.7705,1.323,1.0000
2018-11-13,1.3850,0.8859,0.7674,1.3223,1.0000
2018-11-14,1.3852,0.8840,0.7686,1.3237,1.0000
2018-11-15,1.3757,0.8831,0.7844,1.3193,1.0000
2018-11-16,1.3676,0.8770,0.7789,1.3174,1.0000
2018-11-19,1.3716,0.8735,0.7787,1.3187,1.0000
2018-11-20,1.3801,0.8779,0.7807,1.3245,1.0000
2018-11-21,1.3761,0.8777,0.7827,1.3274,1.0000
2018-11-23,1.3841,0.8825,0.7810,1.3226,1.0000
2018-11-26,1.3831,0.8821,0.7807,1.3237,1.0000
2018-11-27,1.3877,0.8864,0.7856,1.3313,1.0000
2018-11-28,1.3826,0.8861,0.7833,1.3328,1.0000
2018-11-29,1.3672,0.8786,0.7819,1.3278,1.0000
2018-11-30,1.3678,0.8832,0.7830,1.3282,1.0000
2018-12-03,1.3587,0.8806,0.7848,1.319,1.0000
2018-12-04,1.3600,0.8814,0.7862,1.3202,1.0000
2018-12-06,1.3858,0.8792,0.7827,1.3417,1.0000
2018-12-07,1.3870,0.8780,0.7844,1.3302,1.0000
2018-12-10,1.3908,0.8797,0.7963,1.3385,1.0000
2018-12-11,1.3881,0.8839,0.7985,1.3408,1.0000
2018-12-12,1.3845,0.8801,0.7900,1.3336,1.0000
2018-12-13,1.3835,0.8804,0.7915,1.3349,1.0000
2018-12-14,1.3935,0.8850,0.7955,1.3387,1.0000
2018-12-17,1.3924,0.8819,0.7933,1.339,1.0000
2018-12-18,1.3943,0.8800,0.7909,1.3466,1.0000
2018-12-19,1.3943,0.8755,0.7893,1.3434,1.0000
2018-12-20,1.4077,0.8747,0.7905,1.3515,1.0000
2018-12-21,1.4140,0.8770,0.7886,1.357,1.0000
2018-12-26,1.4144,0.8766,0.7889,1.3576,1.0000
2018-12-27,1.4245,0.8763,0.7920,1.365,1.0000
2018-12-28,1.4196,0.8737,0.7875,1.3629,1.0000
2018-12-31,1.4192,0.8729,0.7835,1.3644,1.0000
2019-01-02,1.4286,0.8805,0.7938,1.3591,1.0000
2019-01-03,1.4257,0.8773,0.7916,1.3484,1.0000
2019-01-04,1.4069,0.8764,0.7849,1.3399,1.0000
2019-01-07,1.4000,0.8720,0.7839,1.3297,1.0000
2019-01-08,1.4017,0.8738,0.7859,1.3307,1.0000
2019-01-09,1.3943,0.8678,0.7835,1.3212,1.0000
2019-01-10,1.3908,0.8683,0.7832,1.3232,1.0000
2019-01-11,1.3881,0.8712,0.7791,1.3256,1.0000
2019-01-15,1.3904,0.8778,0.7836,1.3272,1.0000
2019-01-16,1.3920,0.8766,0.7775,1.3243,1.0000
2019-01-17,1.3945,0.8783,0.7728,1.3296,1.0000
2019-01-18,1.3943,0.8801,0.7753,1.3262,1.0000
2019-01-22,1.4019,0.8804,0.7719,1.3333,1.0000
2019-01-23,1.4019,0.8780,0.7649,1.3362,1.0000
2019-01-24,1.4092,0.8832,0.7676,1.3342,1.0000
2019-01-25,1.3943,0.8767,0.7590,1.3259,1.0000
2019-01-28,1.3955,0.8743,0.7600,1.3269,1.0000
2019-01-29,1.3988,0.8754,0.7607,1.3264,1.0000
2019-01-30,1.3897,0.8758,0.7656,1.3189,1.0000
2019-01-31,1.3732,0.8731,0.7613,1.314,1.0000
2019-02-01,1.3774,0.8715,0.7637,1.3095,1.0000
2019-02-04,1.3854,0.8743,0.7652,1.3127,1.0000
2019-02-05,1.3824,0.8767,0.7724,1.3132,1.0000
2019-02-06,1.4029,0.8787,0.7718,1.3192,1.0000
2019-02-07,1.4098,0.8805,0.7712,1.3296,1.0000
2019-02-08,1.4104,0.8829,0.7732,1.3277,1.0000
2019-02-11,1.4154,0.8868,0.7775,1.3296,1.0000
2019-02-12,1.4096,0.8837,0.7760,1.3244,1.0000
2019-02-13,1.4059,0.8859,0.7773,1.3222,1.0000
2019-02-14,1.4102,0.8862,0.7817,1.3307,1.0000
2019-02-15,1.4041,0.8875,0.7778,1.3272,1.0000
2019-02-19,1.3994,0.8828,0.7671,1.3248,1.0000
2019-02-21,1.4124,0.8820,0.7657,1.3192,1.0000
2019-02-22,1.4010,0.8817,0.7653,1.3188,1.0000
2019-02-25,1.3949,0.8814,0.7658,1.3183,1.0000
2019-02-26,1.3924,0.8792,0.7546,1.3175,1.0000
2019-02-27,1.4017,0.8795,0.7509,1.3145,1.0000
2019-02-28,1.4086,0.8788,0.7534,1.3166,1.0000
2019-03-01,1.4124,0.8790,0.7563,1.3277,1.0000
2019-03-04,1.4116,0.8828,0.7584,1.3329,1.0000
2019-03-05,1.4138,0.8850,0.7610,1.3352,1.0000
2019-03-06,1.4239,0.8834,0.7606,1.3445,1.0000
2019-03-07,1.4221,0.8917,0.7630,1.342,1.0000
2019-03-08,1.4188,0.8894,0.7686,1.3426,1.0000
2019-03-11,1.4172,0.8908,0.7637,1.3418,1.0000
2019-03-12,1.4120,0.8868,0.7633,1.338,1.0000
2019-03-13,1.4110,0.8842,0.7559,1.3318,1.0000
2019-03-14,1.4162,0.8846,0.7530,1.3316,1.0000
2019-03-15,1.4106,0.8829,0.7531,1.3337,1.0000
2019-03-18,1.4085,0.8821,0.7563,1.3342,1.0000
2019-03-19,1.4081,0.8814,0.7540,1.3294,1.0000
2019-03-20,1.4108,0.8809,0.7581,1.3327,1.0000
2019-03-21,1.4065,0.8802,0.7649,1.3369,1.0000
2019-03-22,1.4102,0.8864,0.7565,1.3406,1.0000
2019-03-25,1.4057,0.8831,0.7574,1.3418,1.0000
2019-03-26,1.4006,0.8865,0.7567,1.3389,1.0000
2019-03-27,1.4144,0.8889,0.7580,1.3434,1.0000
2019-03-28,1.4126,0.8900,0.7641,1.3424,1.0000
2019-03-29,1.4077,0.8906,0.7673,1.336,1.0000
2019-04-01,1.4051,0.8921,0.7608,1.3344,1.0000
2019-04-02,1.4168,0.8940,0.7672,1.3357,1.0000
2019-04-03,1.4037,0.8895,0.7587,1.3315,1.0000
2019-04-04,1.4061,0.8916,0.7650,1.3357,1.0000
2019-04-05,1.4086,0.8915,0.7686,1.3387,1.0000
2019-04-08,1.4037,0.8879,0.7664,1.3316,1.0000
2019-04-09,1.4027,0.8867,0.7664,1.332,1.0000
2019-04-10,1.3970,0.8876,0.7634,1.3322,1.0000
2019-04-11,1.4029,0.8879,0.7652,1.3379,1.0000
2019-04-12,1.3935,0.8846,0.7642,1.3332,1.0000
2019-04-15,1.3931,0.8846,0.7631,1.3372,1.0000
2019-04-16,1.3939,0.8855,0.7663,1.335,1.0000
2019-04-17,1.3951,0.8852,0.7671,1.3345,1.0000
2019-04-18,1.3986,0.8896,0.7691,1.3372,1.0000
2019-04-19,1.3986,0.8892,0.7691,1.3386,1.0000
2019-04-22,1.4017,0.8883,0.7702,1.3352,1.0000
2019-04-23,1.4092,0.8918,0.7726,1.342,1.0000
2019-04-24,1.4233,0.8935,0.7724,1.3465,1.0000
2019-04-25,1.4265,0.8977,0.7751,1.3494,1.0000
2019-04-26,1.4196,0.8965,0.7734,1.3459,1.0000
2019-04-29,1.4176,0.8956,0.7738,1.3448,1.0000
2019-04-30,1.4205,0.8928,0.7675,1.3427,1.0000
2019-05-01,1.4209,0.8892,0.7639,1.3417,1.0000
2019-05-02,1.4282,0.8941,0.7673,1.3468,1.0000
2019-05-03,1.4249,0.8940,0.7611,1.3425,1.0000
2019-05-06,1.4296,0.8931,0.7638,1.3446,1.0000
2019-05-07,1.4278,0.8946,0.7662,1.3472,1.0000
2019-05-08,1.4278,0.8924,0.7684,1.3458,1.0000
2019-05-09,1.4335,0.8906,0.7685,1.349,1.0000
2019-05-10,1.4290,0.8896,0.7671,1.3428,1.0000
2019-05-13,1.4393,0.8903,0.7715,1.3467,1.0000
2019-05-14,1.4397,0.8923,0.7739,1.3466,1.0000
2019-05-15,1.4430,0.8922,0.7765,1.3432,1.0000
2019-05-16,1.4482,0.8946,0.7811,1.3433,1.0000
2019-05-17,1.4548,0.8956,0.7860,1.3477,1.0000
2019-05-20,1.4465,0.8953,0.7863,1.3432,1.0000
2019-05-21,1.4543,0.8962,0.7845,1.3425,1.0000
2019-05-22,1.4535,0.8964,0.7890,1.3417,1.0000
2019-05-23,1.4501,0.8951,0.7895,1.3471,1.0000
2019-05-24,1.4463,0.8931,0.7874,1.3454,1.0000
